epoch;loss;val_loss
117;0.04348745592869818;0.07591813541948796
118;0.04319976191036403;0.0836714670062065
119;0.04348898828029633;0.09036206752061844
120;0.044647322967648506;0.08010310307145119
121;0.0436038545332849;0.0757040236145258
122;0.04251944883726537;0.07816454134881497
123;0.04203026662580669;0.0835141334682703
124;0.041651916317641736;0.07601455599069595
125;0.0418058552313596;0.08444187864661216
126;0.04205494886264205;0.08874037489295006
127;0.04285534746013582;0.08942907229065895
128;0.041928228177130225;0.08318587392568588
129;0.04118817890994251;0.0865747295320034
130;0.04093004260212183;0.08445340655744075
131;0.04022596557624638;0.08965997658669948
132;0.04026573770679533;0.08311543203890323
133;0.04043294317089021;0.07949738912284374
134;0.04031645031645894;0.08057921081781387
135;0.040363832283765076;0.09378750137984752
136;0.04104882595129311;0.07664677388966083
137;0.04076080173254013;0.08727586418390273
138;0.0397700778208673;0.07862367816269397
139;0.03949212240986526;0.09029997363686562
140;0.039316492667421696;0.08881563320755959
141;0.03944847751408816;0.08579158633947373
142;0.039276558253914115;0.10161204263567924
143;0.03922915905714035;0.07974615581333637
144;0.03864153097383678;0.08801278471946716
145;0.038584734732285145;0.08344175145030022
146;0.03896513050422072;0.08992469348013402
147;0.038402214320376514;0.08196177966892719
148;0.03795740646310151;0.07930782176554203
149;0.03811837695538998;0.08930781260132789
